"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"z-score"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Storey et al. 2003) < 0.5)"
Ralgapa2	889	870	0.0311680180936786	0.0301352391791299	0.438036227877393	0.661360021833281	0.859015641935451	0.612412201012256	FALSE
Yae1d1	533	547	-0.0374053000333809	-0.0384380789479297	-0.437786992881466	0.661540700759209	0.859170202412589	0.612486895910396	FALSE
Rps6ka4	1079	1058	0.0283552373739901	0.0273224584594414	0.437754794498784	0.66156404390021	0.85912041464535	0.612486895910396	FALSE
Atxn2	2111	2138	-0.0183352743733334	-0.0193680532878821	-0.437590535447755	0.661683133330589	0.859194962632775	0.612540042901943	FALSE
4932438A13Rik	2647	2677	-0.0162589441453775	-0.0172917230599263	-0.437329558021515	0.66187236213967	0.85936056415394	0.612658104072329	FALSE
E030024N20Rik	325	336	-0.0480215148629437	-0.0490542937774925	-0.437069549487827	0.662060909905145	0.859525250635545	0.612750309982022	FALSE
Trpm6	535	549	-0.0372672577166888	-0.0383000366312376	-0.437022011312284	0.662095385001689	0.859489899132201	0.612750309982022	FALSE
Lamtor2	429	416	0.0443941193584525	0.0433613404439037	0.436827804966159	0.662236232564681	0.859592627284824	0.612823547267797	FALSE
Xrn2	1802	1827	-0.0198776228139508	-0.0209104017284995	-0.436603029844035	0.662399264957977	0.859724129854609	0.612862340431861	FALSE
Eif3k	642	626	0.0364106401896844	0.0353778612751357	0.436599829442199	0.66240158636765	0.859647041508898	0.612862340431861	FALSE
Tax1bp1	2010	1981	0.0209666211768056	0.0199338422622568	0.436481892653166	0.662487134013316	0.859677966244781	0.612884387394272	FALSE
Slc10a3	311	300	0.0519520796347219	0.0509193007201732	0.436184416955761	0.662702933109722	0.859877890571525	0.613026918089873	FALSE
Mocs1	391	403	-0.0436112312206145	-0.0446440101351633	-0.435966378942936	0.662861123164383	0.860003035074207	0.613059387695634	FALSE
Lias	724	707	0.0342794822738064	0.0332467033592576	0.435877600992276	0.66292553729137	0.860006501716633	0.613059387695634	FALSE
Naif1	129	136	-0.0762355858270851	-0.0772683647416339	-0.435860300008152	0.662938090561025	0.859942695420425	0.613059387695634	FALSE
Entpd3	94	100	-0.0892673380970868	-0.0903001170116355	-0.43579567977182	0.662984978629825	0.85992343489476	0.613059387695634	FALSE
Ryk	1523	1498	0.023878318028542	0.0228455391139932	0.435209713128523	0.663410212883293	0.860394865479645	0.613290485997134	FALSE
Kdelr2	1257	1278	-0.0239031865264874	-0.0249359654410361	-0.43514252520263	0.663458977894734	0.86037800047442	0.613290485997134	FALSE
Pex14	811	793	0.0323810485132938	0.0313482695987451	0.435126451907926	0.663470644106919	0.860313033119091	0.613290485997134	FALSE
Styk1	370	358	0.0475656832520563	0.0465329043375076	0.435110896239305	0.663481934696868	0.860247590839865	0.613290485997134	FALSE
Ncaph2	1668	1692	-0.0206102796752869	-0.0216430585898357	-0.434826260775889	0.663688541833287	0.860435377810485	0.613424363689674	FALSE
Slc44a1	500	486	0.0409717810563066	0.0399390021417578	0.434630574157092	0.663830598884149	0.860539452010918	0.613425880804695	FALSE
Spry2	329	340	-0.0474471624024613	-0.04847994131701	-0.434558992863444	0.663882565739184	0.860526731637921	0.613425880804695	FALSE
Zfp712	65	70	-0.106915203916512	-0.107947982831061	-0.43453960498493	0.663896641301895	0.860464903386442	0.613425880804695	FALSE
Ralgapa1	1094	1073	0.0279626620360354	0.0269298831214866	0.434483635563574	0.663937275660003	0.860437505830683	0.613425880804695	FALSE
Exoc3	903	884	0.030679618089426	0.0296468391748772	0.434354023188714	0.664031379330438	0.860479401125098	0.613455748933064	FALSE
Nae1	815	832	-0.0297834690226519	-0.0308162479372007	-0.433439888611443	0.66469522728253	0.861259518215661	0.614011912524454	FALSE
Gpr63	44	40	0.137503523749935	0.136470744835386	0.433240594996439	0.664839989997432	0.861366963135916	0.614088512503417	FALSE
Amotl2	2313	2282	0.0194664743475101	0.0184336954329614	0.433108850462624	0.664935693335084	0.861410832632476	0.614112444290568	FALSE
Mybbp1a	3397	3359	0.0162294226447024	0.0151966437301536	0.432972246710637	0.665034932327134	0.861459273912829	0.614112444290568	FALSE
Zfp521	68	63	0.110182917750422	0.109150138835874	0.432811307030123	0.665151858255197	0.861530614993179	0.614112444290568	FALSE
Taf12	576	561	0.0380680408335188	0.03703526191897	0.43279769516041	0.66516174792704	0.861463318166038	0.614112444290568	FALSE
Lynx1	721	737	-0.031665359854248	-0.0326981387687968	-0.432713546229292	0.665222887427863	0.861462402285488	0.614112444290568	FALSE
Dgat2	131	138	-0.075101455240719	-0.0761342341552678	-0.432694187527323	0.665236953059674	0.861400531669443	0.614112444290568	FALSE
Gsdmd	220	229	-0.0578440745722837	-0.0588768534868325	-0.432339212287055	0.665494891598918	0.861654428804734	0.614293453454853	FALSE
Myg1	821	838	-0.0295680219215466	-0.0306008008360954	-0.431974989789772	0.665759590696505	0.86191703121216	0.614480668809815	FALSE
Oas1a	66	71	-0.105353000146229	-0.106385779060778	-0.431415909236419	0.666165984123161	0.862363010488059	0.614774593656309	FALSE
Mrpl18	726	742	-0.0314496386250518	-0.0324824175396006	-0.43133068813876	0.666227939612541	0.862363067638982	0.614774593656309	FALSE
Zbtb1	657	641	0.0355690137035882	0.0345362347890395	0.43122687577418	0.666303413975566	0.862380621935111	0.614774593656309	FALSE
Mlec	4693	4648	0.0139003916237339	0.0128676127091851	0.431113913342969	0.666385544520161	0.862406787105949	0.614774593656309	FALSE
Uck1	727	743	-0.0314068466190012	-0.0324396255335499	-0.43105584952532	0.666427761996632	0.862381298481149	0.614774593656309	FALSE
Tmem127	1416	1438	-0.0222424103563004	-0.0232751892708491	-0.430964134521768	0.666494448982666	0.8623874760687	0.614774593656309	FALSE
Ctu1	132	125	0.0786098346963664	0.0775770557818176	0.43094081368675	0.666511406238206	0.862329312417979	0.614774593656309	FALSE
Ppm1m	377	365	0.0466680595012843	0.0456352805867355	0.430802333519847	0.666612102694295	0.862379490891505	0.614810367055436	FALSE
Szrd1	1286	1307	-0.0233684984674856	-0.0244012773820343	-0.430656648797164	0.666718044458882	0.862436445140023	0.614850971061916	FALSE
Myeov2	276	286	-0.0513468800002208	-0.0523796589147696	-0.430326609346516	0.666958073355109	0.862666821781346	0.615005862266747	FALSE
Stx11	216	207	0.061400544664143	0.0603677657495943	0.430255400316147	0.667009866257177	0.862653707251274	0.615005862266747	FALSE
Sh3pxd2b	475	488	-0.0389536343445762	-0.039986413259125	-0.430043161798815	0.66716424441579	0.862773257865336	0.615061496626962	FALSE
Adamts10	172	164	0.0687127500840141	0.0676799711694653	0.429900024400392	0.667268367724588	0.86282780301112	0.615061496626962	FALSE
Dcdc2b	42	46	-0.131244533278252	-0.132277312192801	-0.429831858634323	0.667317956214986	0.862771783739596	0.615061496626962	FALSE
Tesc	42	46	-0.131244533278252	-0.132277312192801	-0.429831858634323	0.667317956214986	0.862771783739596	0.615061496626962	FALSE
Gtf3a	266	256	0.0552824355011889	0.0542496565866402	0.429530199269007	0.667537421530097	0.86293538231951	0.615125412648689	FALSE
Lrrc46	69	64	0.108524456778169	0.10749167786362	0.429481113602356	0.667573135365622	0.862861430196052	0.615125412648689	FALSE
Tfpi	69	64	0.108524456778169	0.10749167786362	0.429481113602356	0.667573135365622	0.862861430196052	0.615125412648689	FALSE
1600002K03Rik	10	12	-0.263034405833794	-0.264067184748343	-0.428371401187139	0.668380742656064	0.863544695710632	0.615268167790246	FALSE
Rasd1	10	12	-0.263034405833794	-0.264067184748343	-0.428371401187139	0.668380742656064	0.863544695710632	0.615268167790246	FALSE
2810410L24Rik	10	12	-0.263034405833794	-0.264067184748343	-0.428371401187139	0.668380742656064	0.863544695710632	0.615268167790246	FALSE
Slit1	10	12	-0.263034405833794	-0.264067184748343	-0.428371401187139	0.668380742656064	0.863544695710632	0.615268167790246	FALSE
AI182371	10	12	-0.263034405833794	-0.264067184748343	-0.428371401187139	0.668380742656064	0.863544695710632	0.615268167790246	FALSE
Myom3	10	12	-0.263034405833794	-0.264067184748343	-0.428371401187139	0.668380742656064	0.863544695710632	0.615268167790246	FALSE
Fank1	10	12	-0.263034405833794	-0.264067184748343	-0.428371401187139	0.668380742656064	0.863544695710632	0.615268167790246	FALSE
Arpin	748	731	0.0331668639352003	0.0321340850206515	0.428299618026283	0.668432996994145	0.863291906827208	0.615268167790246	FALSE
Mau2	1302	1323	-0.0230836131130427	-0.0241163920275915	-0.428247518867921	0.668470923427421	0.863260846692058	0.615268167790246	FALSE
Nol9	927	908	0.0298770413346165	0.0288442624200678	0.428234662535246	0.668480282534951	0.863192903998269	0.615268167790246	FALSE
Tal1	99	93	0.0901978089715785	0.0891650300570297	0.428091611470188	0.668584423818775	0.863167340751851	0.615268167790246	FALSE
2700038G22Rik	99	93	0.0901978089715785	0.0891650300570297	0.428091611470188	0.668584423818775	0.863167340751851	0.615268167790246	FALSE
Cln3	99	93	0.0901978089715785	0.0891650300570297	0.428091611470188	0.668584423818775	0.863167340751851	0.615268167790246	FALSE
Zfand4	134	141	-0.0734621619410216	-0.0744949408555704	-0.428076420812374	0.668595483003797	0.863021636804734	0.615268167790246	FALSE
Gm14326	219	210	0.0605415419350512	0.0595087630205025	0.427131937422162	0.669283232076137	0.863829330947786	0.61543469181805	FALSE
Pinx1	482	495	-0.038395378737011	-0.0394281576515598	-0.42711117881945	0.66929835108752	0.863728793468112	0.61543469181805	FALSE
Zfp408	482	495	-0.038395378737011	-0.0394281576515598	-0.42711117881945	0.66929835108752	0.863728793468112	0.61543469181805	FALSE
Tomm6	448	435	0.0424833313215132	0.0414505524069644	0.426866904307696	0.669476272413834	0.863838350945095	0.61543469181805	FALSE
Cep85	670	654	0.0348704598470526	0.0338376809325038	0.426716072799266	0.669586142269477	0.86390009037343	0.61543469181805	FALSE
Mrpl9	650	665	-0.0329146224727364	-0.0339474013872851	-0.426643818948881	0.66963877648414	0.863887979776567	0.61543469181805	FALSE
Pemt	135	142	-0.0729315224538514	-0.0739643013684001	-0.426570933566372	0.669691872390119	0.863876466986662	0.61543469181805	FALSE
Psme1	754	737	0.0328999041735933	0.0318671252590446	0.426461406535585	0.669771664290521	0.8638993899345	0.61543469181805	FALSE
Gprc5b	26	23	0.176877762084079	0.17584498316953	0.426202803544766	0.669960074800282	0.864062396471586	0.61543469181805	FALSE
2310045N01Rik	755	738	0.0328558281520461	0.0318230492374974	0.426157151170396	0.669993337930366	0.864025294327569	0.61543469181805	FALSE
Rapgef3	593	578	0.0369626120453255	0.0359298331307767	0.426112619208619	0.670025785331469	0.863987147184043	0.61543469181805	FALSE
Ccdc59	565	579	-0.0353124806866862	-0.036345259601235	-0.426042367338259	0.6700769743263	0.863973171840325	0.61543469181805	FALSE
Tbpl1	652	667	-0.0328147969535078	-0.0338475758680565	-0.426035849129128	0.670081723894229	0.863899327297549	0.61543469181805	FALSE
Polq	1190	1210	-0.02404547396665	-0.0250782528811988	-0.425811767215288	0.670245011773291	0.864029872187892	0.61543469181805	FALSE
Gnl3	1191	1211	-0.0240254518302159	-0.0250582307447646	-0.425649082096281	0.670363569738219	0.864102735784162	0.61543469181805	FALSE
Snx33	520	506	0.039374238334144	0.0383414594195952	0.42562687955163	0.670379750641033	0.864043633448594	0.61543469181805	FALSE
Nemf	1071	1090	-0.0253696549140319	-0.0264024338285806	-0.425385402339194	0.670555745717067	0.864190505375003	0.61543469181805	FALSE
Rom1	283	293	-0.0500986115903661	-0.0511313905049149	-0.425273215222869	0.670637516850983	0.864215928598144	0.61543469181805	FALSE
Snhg3	99	105	-0.084888897586513	-0.0859216765010617	-0.425227772761249	0.670670640139046	0.864178662950673	0.61543469181805	FALSE
Clk1	749	765	-0.0304940291212645	-0.0315268080358133	-0.425151006801815	0.670726596770028	0.864170822903498	0.61543469181805	FALSE
Shroom1	43	47	-0.12832409697554	-0.129356875890088	-0.425101442464461	0.670762726427475	0.864097481286317	0.61543469181805	FALSE
Lancl3	43	47	-0.12832409697554	-0.129356875890088	-0.425101442464461	0.670762726427475	0.864097481286317	0.61543469181805	FALSE
Mnd1	136	143	-0.07240849552805	-0.0734412744425987	-0.425081823767234	0.670777027581724	0.863956097571393	0.61543469181805	FALSE
Cklf	136	143	-0.07240849552805	-0.0734412744425987	-0.425081823767234	0.670777027581724	0.863956097571393	0.61543469181805	FALSE
Cep97	487	500	-0.0380063225797453	-0.0390391014942941	-0.425055912405921	0.670795915989889	0.863860605937792	0.61543469181805	FALSE
Atp5l	179	187	-0.06307868262338	-0.0641114615379288	-0.425034226118497	0.670811724637962	0.863801101274122	0.61543469181805	FALSE
Hoxb5os	12	10	0.263034405833794	0.262001626919245	0.425020640651229	0.670821628107221	0.863494543748774	0.61543469181805	FALSE
Gpr68	12	10	0.263034405833794	0.262001626919245	0.425020640651229	0.670821628107221	0.863494543748774	0.61543469181805	FALSE
Pgbd1	12	10	0.263034405833794	0.262001626919245	0.425020640651229	0.670821628107221	0.863494543748774	0.61543469181805	FALSE
Prickle4	12	10	0.263034405833794	0.262001626919245	0.425020640651229	0.670821628107221	0.863494543748774	0.61543469181805	FALSE
1110020A21Rik	12	10	0.263034405833794	0.262001626919245	0.425020640651229	0.670821628107221	0.863494543748774	0.61543469181805	FALSE
Cyp2s1	12	10	0.263034405833794	0.262001626919245	0.425020640651229	0.670821628107221	0.863494543748774	0.61543469181805	FALSE
4933417D19Rik	12	10	0.263034405833794	0.262001626919245	0.425020640651229	0.670821628107221	0.863494543748774	0.61543469181805	FALSE
Wdyhv1	222	213	0.0597062461242679	0.0586734672097191	0.424072621321534	0.671512851864344	0.864064897331959	0.616011932448905	FALSE
BC005537	1599	1574	0.0227343979728456	0.0217016190582968	0.423693080996399	0.671789661810699	0.864341234007133	0.616208939282311	FALSE
2310015A10Rik	46	42	0.131244533278252	0.130211754363704	0.423119879489301	0.672207798939302	0.864759402579131	0.616400306259292	FALSE
Spag4	46	42	0.131244533278252	0.130211754363704	0.423119879489301	0.672207798939302	0.864759402579131	0.616400306259292	FALSE
Dock1	1773	1797	-0.0193978726112523	-0.020430651525801	-0.423103672811585	0.672219622807555	0.864654827415868	0.616400306259292	FALSE
Fkbpl	223	214	0.0594329135191574	0.0584001346046086	0.423066723414071	0.672246580196893	0.8646096597934	0.616400306259292	FALSE
Etf1	2269	2239	0.0192020808197384	0.0181693019051896	0.422835311752429	0.672415422147427	0.864746968432417	0.616492733698379	FALSE
Mysm1	682	666	0.0342495619529117	0.033216783038363	0.422666435890859	0.672538647325021	0.864825592558182	0.616492733698379	FALSE
Prkce	527	513	0.0388441360301606	0.0378113571156118	0.422596950703011	0.672589351764907	0.864810955481712	0.616492733698379	FALSE
Epb4.1	1993	1965	0.0204123976930894	0.0193796187785407	0.422588238403921	0.672595709372313	0.864739305505534	0.616492733698379	FALSE
Zfp472	178	170	0.0663424948286959	0.0653097159141472	0.422191407972041	0.672885312403226	0.864991880066867	0.61662567976899	FALSE
Rgma	178	170	0.0663424948286959	0.0653097159141472	0.422191407972041	0.672885312403226	0.864991880066867	0.61662567976899	FALSE
Osbpl9	1344	1365	-0.0223678130284544	-0.0234005919430031	-0.422134235981154	0.672927039971988	0.86492578571282	0.61662567976899	FALSE
Commd8	866	883	-0.028046412921741	-0.0290791918362898	-0.421484884285838	0.673401046670627	0.865455174301085	0.617003093188145	FALSE
Pih1d2	101	107	-0.0832555036493527	-0.0842882825639015	-0.421217390567606	0.673596346572846	0.865626304217472	0.617115615928747	FALSE
Cnot4	956	937	0.0289615703215613	0.0279287914070126	0.421146450929746	0.673648144021096	0.865613007202015	0.617115615928747	FALSE
Ythdc2	687	671	0.0339973326179166	0.0329645537033678	0.42101024801561	0.673747598590204	0.865660944632686	0.617149791636377	FALSE
Adam8	44	48	-0.125530882083859	-0.126563660998408	-0.420527122562618	0.674100419945456	0.866034380134686	0.617416022478461	FALSE
Alkbh2	277	267	0.0530462343616342	0.0520134554470855	0.420416758792623	0.674181027488408	0.866058058829294	0.617432903569763	FALSE
Haus4	872	889	-0.0278552840528423	-0.0288880629673911	-0.420148812468278	0.674376745814359	0.866229591704925	0.617537885474475	FALSE
Zfp760	226	217	0.0586277299707083	0.0575949510561595	0.420089555137446	0.67442003262924	0.866205314383834	0.617537885474475	FALSE
Nlk	867	849	0.0302674396687959	0.0292346607542471	0.419719753610709	0.674690192833128	0.866472404201792	0.61767873398713	FALSE
Atg101	424	436	-0.0402638702137281	-0.0412966491282769	-0.419708715247259	0.674698257604957	0.866402879153632	0.61767873398713	FALSE
Hmgn1	1275	1253	0.0251108324243603	0.0240780535098115	0.419590279331425	0.674784790775613	0.866434121562825	0.617685758952779	FALSE
Sirpa	184	192	-0.061400544664143	-0.0624333235786918	-0.419527946088604	0.674830335217719	0.866412732901429	0.617685758952779	FALSE
Col1a1	103	97	0.0865876849960907	0.0855549060815419	0.4192372560465	0.675042746692756	0.866605568542248	0.617791157238955	FALSE
Rad54l	585	599	-0.0341193783180191	-0.0351521572325679	-0.419200085391715	0.67506990970219	0.866560572504083	0.617791157238955	FALSE
Itprip	1391	1368	0.0240541896563418	0.023021410741793	0.419108579485652	0.675136780808973	0.866566551777386	0.617795420001756	FALSE
Eed	676	691	-0.0316624641060752	-0.032695243020624	-0.418954161847022	0.675249632656272	0.866631542731891	0.617796856522039	FALSE
Klhl5	870	852	0.0301619705102532	0.0291291915957044	0.418936176543346	0.675262777191259	0.866568566749314	0.617796856522039	FALSE
Mrpl54	536	522	0.0381831938878872	0.0371504149733384	0.418788543326148	0.67537067847222	0.866627193039112	0.61783865256558	FALSE
Phka1	399	387	0.044055180077935	0.0430224011633862	0.418008266850061	0.675941073029511	0.867279219438841	0.618303497328682	FALSE
Sec23a	883	900	-0.0275115635685719	-0.0285443424831206	-0.417735370580802	0.676140608491179	0.867415384358612	0.618370974889716	FALSE
Spats2	883	900	-0.0275115635685719	-0.0285443424831206	-0.417735370580802	0.676140608491179	0.867415384358612	0.618370974889716	FALSE
Plxdc1	27	24	0.169925001442312	0.168892222527763	0.417651887398872	0.676201654013951	0.867373868566197	0.618370974889716	FALSE
Tomm40l	681	696	-0.0314325078366569	-0.0324652867512056	-0.417526645424173	0.676293238868326	0.867411466316475	0.618397779199064	FALSE
Cflar	1520	1496	0.0229611484433114	0.0219283695287627	0.417392191376838	0.676391565503541	0.867457703332918	0.6184307426419	FALSE
Nek7	1834	1858	-0.0187568627875994	-0.0197896417021481	-0.416774300182451	0.676843502055567	0.867957387233658	0.618730971030833	FALSE
3110062M04Rik	71	76	-0.098180393938903	-0.0992131728534518	-0.41677287213986	0.676844546686058	0.867878826363813	0.618730971030833	FALSE
Scrib	2186	2157	0.0192672245114522	0.0182344455969035	0.416511172150737	0.677035993900047	0.868044399763784	0.618849012152968	FALSE
Bola2	187	195	-0.060435853861974	-0.0614686327765228	-0.416329661174667	0.677168790919194	0.868134752757796	0.618874798797507	FALSE
Mtus1	542	528	0.0377549219954165	0.0367221430808678	0.416302246714475	0.67718884875276	0.868080570060481	0.618874798797507	FALSE
Tor3a	686	701	-0.0312058678378104	-0.0322386467523592	-0.416114944954371	0.67732589450872	0.868176349002665	0.61894308182977	FALSE
Fgfr1op2	1130	1149	-0.0240560253435635	-0.0250888042581123	-0.415112228841386	0.678059747699383	0.869037010094286	0.619461295359865	FALSE
Runx3	105	99	0.084888897586513	0.0838561186719642	0.41500529351103	0.67813802800306	0.869057373452445	0.619461295359865	FALSE
Kalrn	240	249	-0.0531113364595619	-0.0541441153741107	-0.414925236925073	0.678196634424447	0.869012549643358	0.619461295359865	FALSE
Nit2	240	249	-0.0531113364595619	-0.0541441153741107	-0.414925236925073	0.678196634424447	0.869012549643358	0.619461295359865	FALSE
Galm	342	331	0.0471651080786799	0.0461323291641311	0.414750486718033	0.678324569253521	0.869056560442632	0.619461295359865	FALSE
Zmat1	405	393	0.0433925955133816	0.0423598165988328	0.414701263649783	0.678360607192785	0.869022799373522	0.619461295359865	FALSE
Ap2s1	546	532	0.0374747054186635	0.0364419265041147	0.414667425220149	0.678385381923789	0.868974616959395	0.619461295359865	FALSE
Cyp4a12a	142	135	0.0729315224538514	0.0718987435393026	0.414658336337821	0.678392036388	0.868903234468824	0.619461295359865	FALSE
Lrrc41	1012	1030	-0.0254350473762699	-0.0264678262908187	-0.414530039167701	0.678485972387234	0.868943647423849	0.619490106694058	FALSE
Smyd3	343	332	0.0470253348258876	0.0459925559113388	0.41410799518765	0.67879501774158	0.869259520283394	0.619715299791494	FALSE
Arf5	548	534	0.0373361512729726	0.0363033723584239	0.413856701656368	0.678979055262704	0.869415265743171	0.619725228454227	FALSE
Atad2	3676	3638	0.0149912236375496	0.0139584447230008	0.413798400984669	0.679021755122674	0.869390019956221	0.619725228454227	FALSE
Atf6	2822	2789	0.0169700535689525	0.0159372746544038	0.413798229220185	0.679021880925824	0.869310273843364	0.619725228454227	FALSE
Bag5	475	462	0.0400346618022525	0.0390018828877037	0.413752297004151	0.679055522761718	0.869273446976194	0.619725228454227	FALSE
Tcte2	48	44	0.125530882083859	0.12449810316931	0.413663990732321	0.679120202149329	0.86927635505771	0.619727301693077	FALSE
Rps15a-ps4	105	111	-0.0801703486839838	-0.0812031275985325	-0.413536374815633	0.679213677819771	0.869316118565799	0.619744195592787	FALSE
Pdp1	344	333	0.0468863876308365	0.0458536087162878	0.413468312562878	0.679263533843248	0.869300051718358	0.619744195592787	FALSE
Hyal2	366	377	-0.0427208749846208	-0.0437536538991696	-0.413322184107103	0.679370578585602	0.86935716941836	0.619750785202396	FALSE
Ralgds	476	463	0.0399493800477071	0.0389166011331583	0.413288060514346	0.679395576367579	0.869309294802867	0.619750785202396	FALSE
Brf1	408	396	0.0430687218918848	0.0420359429773361	0.413075172368961	0.67955153893257	0.869389059544594	0.619775603715625	FALSE
Ttc38	408	396	0.0430687218918848	0.0420359429773361	0.413075172368961	0.67955153893257	0.869389059544594	0.619775603715625	FALSE
Actr2	2042	2067	-0.0175555225476458	-0.0185883014621946	-0.412995349458733	0.679610020998538	0.869344107125415	0.619775603715625	FALSE
Map2k4	1314	1292	0.0243592056284054	0.0233264267138567	0.412716932139413	0.679814017875539	0.869525202478271	0.619816637317317	FALSE
Pias4	713	697	0.032743420575466	0.0317106416609172	0.412678497699649	0.679842180701271	0.869481382332936	0.619816637317317	FALSE
Eif4e2	1145	1164	-0.0237434599239759	-0.0247762388385246	-0.412630453538087	0.679877385676334	0.86944657593515	0.619816637317317	FALSE
Ndufb4	287	277	0.0511647606264987	0.0501319817119499	0.412593201983261	0.679904682710873	0.869401663956646	0.619816637317317	FALSE
Rpl5	1146	1165	-0.0237229107847376	-0.0247556896992864	-0.412466774100613	0.679997329120432	0.869440315524003	0.619844192917334	FALSE
Alkbh5	2421	2448	-0.016000478693714	-0.0170332576082628	-0.411968643172593	0.680362406696896	0.869827256804136	0.620120052342309	FALSE
Cgn	1281	1301	-0.0223504863761494	-0.0233832652906982	-0.411813990093042	0.680475766383428	0.869892341221987	0.620166452535323	FALSE
Zxdc	806	789	0.0307545385145094	0.0297217595999606	0.411391988434108	0.680785127536928	0.870207950946304	0.620391458037544	FALSE
Cdc42se2	1210	1189	0.0252583324162998	0.0242255535017511	0.411247056124694	0.680891386968725	0.870263913478379	0.62043135502634	FALSE
6430573F11Rik	75	70	0.0995356735509141	0.0985028946363653	0.410961289502435	0.681100919874611	0.870451849980132	0.620462425496062	FALSE
E2f3	612	626	-0.0326310042399669	-0.0336637831545157	-0.410505207906941	0.681435383948156	0.870799400276501	0.620462425496062	FALSE
Rilpl2	413	401	0.0425395449645265	0.0415067660499777	0.410404464268924	0.681509271998415	0.87081392988404	0.620462425496062	FALSE
Hacl1	349	338	0.0462037899274694	0.0451710110129207	0.410311317860284	0.681577590757728	0.87082134119101	0.620462425496062	FALSE
Pid1	11	13	-0.241008099503795	-0.242040878418344	-0.410235721563369	0.681633039208048	0.870572767570961	0.620462425496062	FALSE
Esr2	11	13	-0.241008099503795	-0.242040878418344	-0.410235721563369	0.681633039208048	0.870572767570961	0.620462425496062	FALSE
Nlrc3	11	13	-0.241008099503795	-0.242040878418344	-0.410235721563369	0.681633039208048	0.870572767570961	0.620462425496062	FALSE
Colec12	11	13	-0.241008099503795	-0.242040878418344	-0.410235721563369	0.681633039208048	0.870572767570961	0.620462425496062	FALSE
Traf1	11	13	-0.241008099503795	-0.242040878418344	-0.410235721563369	0.681633039208048	0.870572767570961	0.620462425496062	FALSE
Klhl41	11	13	-0.241008099503795	-0.242040878418344	-0.410235721563369	0.681633039208048	0.870572767570961	0.620462425496062	FALSE
B330016D10Rik	11	13	-0.241008099503795	-0.242040878418344	-0.410235721563369	0.681633039208048	0.870572767570961	0.620462425496062	FALSE
Elf2	1581	1603	-0.0199370577961773	-0.020969836710726	-0.410116703777878	0.681720339981629	0.870365042676821	0.620462425496062	FALSE
Fez2	905	887	0.0289836876695038	0.027950908754955	0.410080846608798	0.681746642420457	0.870318850909591	0.620462425496062	FALSE
Mkks	446	458	-0.0383038881766389	-0.0393366670911876	-0.409890849817443	0.681886017906938	0.870417003613062	0.620462425496062	FALSE
Csnk1g1	1218	1197	0.0250909809628315	0.0240582020482827	0.40976606928478	0.681977558765948	0.870454083757985	0.620462425496062	FALSE
Zc3h12a	147	154	-0.0671141958585366	-0.0681469747730854	-0.40970374618915	0.682023281670836	0.870432681912504	0.620462425496062	FALSE
Ahi1	907	889	0.0289191316987534	0.0278863527842046	0.409590171848892	0.68210660769657	0.870459270600597	0.620462425496062	FALSE
Cmah	28	25	0.163498732282879	0.162465953368331	0.409588676725898	0.682107704648513	0.870380928732973	0.620462425496062	FALSE
Cramp1l	1219	1198	0.025070217831427	0.0240374389168783	0.409581953547808	0.682112637363555	0.870307495267652	0.620462425496062	FALSE
Dcps	639	624	0.0342699020847466	0.0332371231701978	0.409373173341005	0.682265823653927	0.870423214661619	0.620544924539501	FALSE
Seh1l	1911	1935	-0.0180057880543156	-0.0190385669688644	-0.409235340218034	0.682366961799373	0.870472516796727	0.620571475117771	FALSE
Gm527	49	45	0.122856747785534	0.121823968870985	0.40916306128907	0.682420000364983	0.87046045650951	0.620571475117771	FALSE
Zfp113	448	460	-0.038135128886772	-0.0391679078013207	-0.409034517717179	0.682514330024646	0.870501062440555	0.62060042402905	FALSE
Rmdn1	108	102	0.0824621601919731	0.0814293812774243	0.408883833519735	0.682624913545692	0.870562389743449	0.620644145687556	FALSE
Ngef	74	79	-0.094327382548153	-0.0953601614627018	-0.40868986373223	0.68276727335408	0.870664226911012	0.620685475151387	FALSE
Rpl10	618	632	-0.0323177202727276	-0.0333504991872764	-0.408651571126497	0.682795378693842	0.870620361573281	0.620685475151387	FALSE
Rnf220	817	833	-0.0279804172198652	-0.029013196134414	-0.408452214237828	0.682941706294817	0.870727233590893	0.620689373013468	FALSE
Zc3h10	352	341	0.0458036896131233	0.0447709106985745	0.408449538777334	0.682943670159092	0.870650044082554	0.620689373013468	FALSE
BC068281	148	155	-0.0666710396452874	-0.0677038185598362	-0.408390263788012	0.682987180241518	0.870625829009253	0.620689373013468	FALSE
Xpo5	1756	1779	-0.0187736657318016	-0.0198064446463504	-0.408161111663067	0.683155396467457	0.87076057077189	0.62078543354531	FALSE
E130311K13Rik	108	114	-0.0780025120012731	-0.0790352909158218	-0.408052614703359	0.683235047515353	0.870782411642543	0.620801004409233	FALSE
Sh2b2	239	230	0.0553767570363739	0.0543439781218251	0.407848226765141	0.68338510473999	0.870893972911557	0.620813318060041	FALSE
2610002M06Rik	488	475	0.0389536343445762	0.0379208554300274	0.407828640732709	0.683399485040279	0.870832625297416	0.620813318060041	FALSE
